tweet,sentiment ,sentiment_score
"After the impressive win today, what’s your take? #MUNNEW #MUFC #ManUtd #EPL Do we still send Jose home who knows f… ",positive,0.9
"Been a while I felt this way, Newcastle or not, tomorrow is gonner be a good day. Thanks lads for turning it up.… ",positive,0.44999999999999996
"Having seen United live for the first time in a while, you really see in far greater detail who the key men are. Ma… ",neutral,0.19772727272727275
"@RichLlew1 Literally gifted #mufc the win. 
I mean, #nufc are 19th in the league but we understand that Mourinho ne… ",positive,0.32916666666666666
Paul Scholes must be devastated the poor guy #mufc @ManUtd,negative,-0.4
Amazing when Man Utd attack we score goals and play better. Who knew. #MUNNEW #MUFC ,positive,0.55
"In their quest of 'holistic takes' for the RTs, it seems certain #MUFC fans have forgotten how to enjoy their team… ",positive,0.30714285714285716
Manchester United finally brought a smile on my face after a long time.. ☺☺  Hope this match turns around our fate this season.. #GGMU #MUFC,neutral,0.08333333333333333
yeah your mentions aint gonna look nice #MUFC ,positive,0.6
🔴 There’s no comeback like an @ManUtd comeback 👌🏻! #JOSEMOURINHO #MUFC ,neutral,0.0
"So now teams know just 'cos you're leading 2nil doesn't mean you're home safe, your victory against Man Utd isn't s… ",neutral,0.09375
"It was almost like @ManUtd rolling back the clock! United United! Cautiously optimistic.
#mufc
#GGMU",neutral,0.0
"Just like the olden’ days in the second half today, always felt after Mata’s free kick went in that we would get th… ",neutral,0.07777777777777779
José Mourinho will start an entirely new squad next game. Mumu coach with trust issues  #mufc #MUNNEW,neutral,-0.08787878787878789
That's good for the heart rate! ❤🖤 #MUFC #GGMU #winloseordraw,positive,0.875
"Sanchez Header Completes Incredible Man United Come Back
#MUFC #MUNNEW 

",positive,0.45
"I must say, am impressed that @ManUtd were able to play football today after 8 yrs of athletics 😟😟
#MUFC #MUNNEW",positive,0.75
"#manutd #mufc keep Phil Jones on the rugby pitch, he had a great game for Sale tonight at Number 8, and Man Utd wil… ",neutral,0.2
Come back is real #MUFC,neutral,0.1
"Manchester United vs. Newcastle score, recap: Alexis Sanchez may have just saved Mourinho's job #MUFC #Mourinho… ",neutral,0.0
Well done United good 3 points Showed Great character #mufc,positive,0.75
"Fergie....nionionio
Today's win means that Jose Mourinho now has the best win% of any @ManUtd Manager.

Jose Mourin… ",positive,0.9
That last 20 minutes were everything  the first 70 weren’t. #mufc,neutral,0.125
Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… ,positive,1.0
And THAT is why @juanmata8 is the greatest player in the Premier League... @ManUtd #mufc #JoseIn,positive,1.0
"All the big teams in #epl will be playing tomorrow, Sunday. Average and smaller teams were given chance today.… ",neutral,-0.049999999999999996
"I didn't watch that #MUNNEW  Game but I have watched the highlights and before Sanchez goal, there was this on ""adv… ",negative,-0.4
If your agenda is watching @ManUtd fall and manager sacked!!!!! Opps its unfortunate #MUFC #MUNNEW,negative,-0.5
"If replacing managers barely into a quarter of the season is the norm in modern football, then so is backing him af… ",neutral,0.125
"#MUFC I'm extra proud today.
Red devil to the bone",positive,0.26666666666666666
"Sanchez Header Completes Incredible Man United Come Back
#MUFC #MUNNEW 

",positive,0.45
#Heartgang Will Follow All Back #SpreadLuv Plz Share &amp; Like #Banksy #NationalTacoDay #MUFC #ToLoveSomeBuddy #love 💛… ,positive,0.25
Maybe the formula for Jose is to show the team that they are down 0-2 before every match. 😜 #PLTonight #MUFC,neutral,-0.15555555555555559
"Legend , even though I didn’t like your comments after the gaffers interview I still love you .... #rioferdinand… ",positive,0.5
Current mood......#mufc ,neutral,0.0
"Man Utd✔️ Proteas✔️ Boks❌
Apart from the boks not a bad day for my teams.
#MUFC #Springboks #ProteaFire",positive,0.3499999999999999
"#mufc should play with a 4-2-4 formation from now on:  
                        DDG 

VALENCIA-BAILLY-SMALLING-SHAW… ",neutral,0.0
"when @Drake Said:

@TheLotaChukwu, do you know me?
Do you love me?
Will you marry me? 

I felt that!… ",positive,0.5
"Was that the moment that saved Mourinho's job? 

Andy and @JARiiseOfficial both agree that Newcastle should have be… ",neutral,0.0
Who else likes Lukaku out wide these days? Just me? Alright then. #MUFC,neutral,-0.1
Are we gonna speak about how Young saw flames today or are we still celebrating the win ? #MUFC,positive,0.45
"Lukaku: ""I don't know what media say because I haven't read the papers since the World Cup."" #MUFC",neutral,0.0
"Sanchez Header Completes Incredible Man United Come Back
#MUFC #MUNNEW 

",positive,0.45
Jose Mourinho gives media three words in response to sacking speculation #mufc ,neutral,0.0
We're #manunited n that comeback is perfect let keep doing this land with the same mentality of winning plus with t… ,positive,0.5
"It was All Jose tonight...With All Those Substitutions, Half Time Talks and the Post Match Interviews♥️

We are Wit… ",neutral,-0.16666666666666666
"Mourinho you deserve and apology. 
We sorry... 
Woodwoord is shit! 
#MUNNEW 
#MUFC",negative,-0.375
The fergie time still lives @ManUtd #ggmu #mufc,neutral,0.0
When Paul Pogba stops all the show boating and just plays simple he is a wonderful player like he was in that secon… ,positive,0.5
Can we come from 2 goals down every week against Newcastle? That would solve some many issues.... #MUFC,neutral,0.17222222222222222
"Is about time we meet as board members,manager and players and decide the way forward.

Deal with our differences a… ",neutral,0.0
"Just catching my breath after that one.

What a final 20 minutes...

Mata and Martial saving Mourinho.. Who'd have… ",neutral,0.19999999999999998
Martial FC WE MOVE #mufc ,neutral,0.0
Pre match - half time - 90th minute winner. Football. Bloody Hell #mufc 🔴⚪️⚫️ @ Old Trafford ,negative,-0.2888888888888889
Final score MAN 3 - NEW 2  #Breaking #MUFC #RedDevils,neutral,0.06818181818181818
Love it! #MUFC,positive,0.625
"If anyone should be sacked today it should be Ed Woodward

#MUFC",neutral,0.0
"Give that man £400,000 per week! #mufc #MUNNEW",neutral,0.0
"Best Selling Sarees at Craftzion
Hurry, Shop Now &amp; Save More!
✅
#Durgapuja #Shopping #Sale… ",positive,0.8125
"If you know, you Know... #mufc @kerposkill @ThatCoolBoss ",neutral,0.0
I get it United fans want to have hope that Jose will turn it around so they’re willing to cling to a desperate win… ,neutral,-0.175
Jose Mourinho has reacted to Man Utd's win... #MUFC ,positive,0.8
@LukeShaw23 @ManUtd We always there with you #luke win or lose. But we always want to see that aggression and dedic… ,positive,0.8
Next 6 games. #MUFC,neutral,0.0
finally someone talking some sense.. #MUFC #United #EPL ,neutral,0.0
"What an irony, two players( mata n martial)whom mourinho doesn't want in his team, rescued his job
@ManUtd 
#mufc",neutral,0.0
I'm now seriously involved in a love/hate relationship with Man Utd...........................the first half was sh… ,neutral,-0.08333333333333333
omg thank you #mufc you have not ruined my weekend yes I was in a stress at 2 nil down but we did it long may it continue,neutral,-0.1027777777777778
I just can't get this out of my head! A United fan 1st pic and a suit in the 2nd one. Don't think much else needs t… ,neutral,0.1
"It dosent matter now. But I have to say that Matic miss was shocking. Absolute open goal. 

Rashford also missed 2… ",negative,-0.26666666666666666
"The last 20 minutes was all about heart. It showed when pushed this lot of players had a modicum of it. Not enough,… ",neutral,0.0
"“Football, bloody hell” 

#mufc #manchester #united #manchesterunited #mufcfamily #mufcfans #mufcfanpics #redarmy… ",negative,-0.8
Could today be Jose’s Mark Robins moment? Keep the red flag flying high! #mufc ,neutral,0.1
"@PhilJones4 you got competition buddy 😂 !!

#MUFC ",neutral,0.0
Brilliant reactions from the players in the 2nd half. Back to the same old shit after the international break 👍 @ManUtd #MUFC,neutral,0.07916666666666666
"Jose: ""Anthony, in the last match for 15 minutes [v Valencia], was alive and there is a good connection between him… ",positive,0.26666666666666666
"Mata, unsung hero. Pogba Sanchez and Martial clearly ruined things for Newcastle. #MUFC I love this passion 🔴🔴 Football, bloody hell.",neutral,-0.05000000000000002
Singing on the tram home - not had that in a while... Amazing what an injury time winner can do to lift the spirits. #MUFC,positive,0.6000000000000001
I'm a @ChelseaFC fan   @ManUtd won ..I'm happy because my babe is @ManUtd fan ..😁😁can't stand her being sad 😭 #MUFC,neutral,0.15000000000000002
When #mufc lose i get a lot of shit from family friends and randomers (which is expected) but when we win like that… ,neutral,0.16666666666666666
Mourinho apparently had ONE central defender in 2nd half - Smalling. He put Pogba and Matic there because they ‘hav… ,neutral,-0.029166666666666664
"I’ve always liked Jose and I challenge ANYONE....

(without looking back over my timeline or speaking to any of my… ",positive,0.3
Suck it Woodward you rat #MUFC 🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪,neutral,0.0
"""You can win, you can lose, but that dignity must always be there""
- Jose Mourinho 

#MUFC #MUNNEW ",positive,0.8
"Earlier today, saw #BVB comeback and win 4-3 by scoring thrice in the last 16 minutes. Recalled how we'd do somethi… ",positive,0.26666666666666666
We finally won #MUFC,neutral,0.0
How many managers in the world would have had the balls to make those substitutions and what better way to tell the… ,positive,0.5
Matic the Captain... #MUFC ,neutral,0.0
If you felt nothing when that winner went in.. get fucked.. #mufc ,negative,-0.6
"Alexis Sanchez don shame all hin haters tonight... 

As e score the winning goal, Arsenal fans 🤫
#mufc ",positive,0.5
Let's not forget this man is the reason why we even had a fighting chance in the second half. Could have gone down… ,neutral,-0.08333333333333333
"Thank you again to all the #MUFCfans who cheered with us at @fadochicago!
We had fans from UK, North Carolina, Hous… ",neutral,0.0
what a win #MUFC,positive,0.8
Do you want a #luxury #modern #creative #logo for your #brand #website #business? I am here to help you. You can ch… ,positive,0.35
The accounts chatting shit about José are suddenly quiet. #mufc,neutral,-0.1
"We're still the Red Devils!
A great comeback. #MUFC",positive,0.4
Celebrating against Newcastle . Get zidane in #mufc ,neutral,0.0
@OllieHolt22 From afar it felt like for the last 20-odd minutes the players disregarded their manager’s pacifism an… ,neutral,0.0
@ManUtd Dignity?...previous comments from Jose &amp; actions by the board would suggest dignity isn't really in their v… ,neutral,0.2
"Woah! What a game. From the agony to the ecstatic, this club makes me go through all kinds of emotions but I wouldn… ",negative,-0.4
Yes that was a great comeback win for us and it may well start something off. However for 70 of 90 minutes we were… ,positive,0.8
"I dont want jose gone. Things will only go even more back. He needs the boards backing, players that he asked for a… ",neutral,0.16666666666666666
Definitely wasn’t perfect but so proud to represent #MUFC,positive,0.6
Wow..Full Time - #MUFC 3-2 #NUFC - How does Newcastle throw away a 2-0 lead?? So frustrated watching this club &amp; their games this season! 👎,negative,-0.875
Seriously think a 3-2 win from 2 down is far better than a boring and largely uninspiring 1-0  or 2-0 win. Especial… ,neutral,0.11567460317460318
"Are you really in need of cash at the moment
I got an ideal for you all FOr you all   Win yourself 5k, share your… ",positive,0.6333333333333334
#Comeback Kings win well deserved. #Mufc 😎👍💯 ,positive,0.8
Do you want a #luxury #modern #creative #logo for your #brand #website #business? I am here to help you. You can ch… ,positive,0.35
Great game from Pogba&amp; Co. #GGMU #MUFC  hope Jose stays,neutral,0.2
"One turned it around in a dramatic fashion. The other lost brutally 
Glory Glory Man Utd #mufc ",negative,-0.4777777777777778
Mourinho is at it again! #mufc ,neutral,0.0
"That's why I love this club @ManUtd 

Absolutely in tears watching today's match 😭😭😭😍😍😍❤️❤️❤️

#MUFC #GGMU #ManUtd #JoseMourinho #MUNNEW",positive,0.35
"Peter Schmeichel ontop Mourinho: ""Make i talk true, na the best interview wey i don see of am. Na something wey we… ",positive,0.675
"Real Madrid need to get Zidane in, he’s the one that sorts out clubs playing Shite yeah? #Mufc",neutral,0.2
"If Morata and Sanchez can score 2 crucial goals within the span of 5 days. You can probably ask that girl out too!
#MUNNEW #mufc",neutral,0.0
That last minute goal by @Alexis_Sanchez  way absolutely beautiful. #MUFC #MUNNEW,positive,0.425
"@GRUM07 Oh I'm sorry to hear that Graham, hope your feeling better 😎 yeah tonight was a good one #MUFC",positive,0.2333333333333333
Nice to bring that winning feeling back to Old Trafford before the international break. #mufc #MUNNEW,positive,0.24000000000000005
Im going to be positive and say Newcastle were lucky with the goals. It was a shock start. 0-2 after 9mins at Old T… ,positive,0.22020202020202018
"@ManUtd Do I see mourinho doing well with #MUFC in the next 2-3 yrs? 

I don't.",neutral,0.0
When #mufc lose i get a lot of shit from family friends and randomers (which is expected) but when we win like that… ,neutral,0.16666666666666666
@StrayNomad @mufc99treble @jaurestafina Team #MUFC and Mata laugh out loud,neutral,0.2
The return of @juanmata8 hugs on Monday!🙏☺✨ #MUFC #GGMU #MUNNEW ,neutral,0.0
Watch Jose Mourinho’s post match press conferences and tell me he doesn’t care about the club! Absolutely the right man for #mufc,positive,0.24285714285714285
"The sense of relief was real when @Alexis_Sanchez scored the winner. 
Come with the energy shown in the second half… ",neutral,0.1
"Don’t know about you, but whenever anyone says “don’t touch that dial” it reminds me to change the channel… ",neutral,0.0
"Man Utd have risen ❤ 👑
I love this club❤
#MUNNEW #mufc",positive,0.5
@wackydog70 I don't care about them in the slightest mate. I care about our club and all our mates who sang their h… ,neutral,0.0
"👀
Lukaku: ""The manager didn't say too much after the game and shook everybody's hand."" #MUFC",neutral,-0.1
"‘It’s a manhunt’: Mourinho slams critics after United escape  via @CapitalFMKenya 
#MUNNEW #MUFC",neutral,0.0
@markrut1970 Back to the 90's Rutt....following man United is bad for your health!!#mufc,negative,-0.3499999999999999
"Do it with PASSION or not at all!!
@manutd
#mufc",neutral,0.0
"That win had nothin to do with Jose...still Jose should be sacked . 
#mufc 🏴󠁧󠁢󠁥󠁮󠁧󠁿❤️
#MourinhoOut",positive,0.8
Is there anything that screams “keep your toxic manager” more than a squad of world-class players having to come ba… ,positive,0.5
"‘It’s a manhunt’: Mourinho slams critics after United escape  via @CapitalFMKenya 
#MUNNEW #MUFC #SatMusicSport",neutral,0.0
Fuck the win papers the cracks 1st half was worst football i have seen for 10 years. Mata should be made club captain… ,neutral,-0.19166666666666665
State of that bloke holding up the home made Mourinho sign throughout the match tonight. Definitely lives in his mother's attic. #NUFC #MUFC,neutral,0.0
"Great comeback, but that also proved that a defensive system simply doesn’t fit in a team like Man U. Therefore, ei… ",positive,0.4000000000000001
"Starting to get abit chilly now. Don't worry. #3oclockkickoff have got you covered with our range of #bobblehats, p… ",negative,-0.3
"Mata was the thriving force for United. Pogba did what he does, his perfect back heel. Martial again proved what he… ",positive,0.3333333333333333
3 goals in the last 20 minutes saw #mufc come back to win against Newcastle after falling 2 goals behind. #manutd… ,neutral,0.1
@ManUtd @Alexis_Sanchez United forever #MUFC ,neutral,0.0
"...one of those teams capable of a great comeback. 
#MUFC ",positive,0.5
"Even if Newcastle were a poor side, this is still a stepping stone for United and hopefully we play all ours games… ",negative,-0.4
Wat a comeback . Much needed win #Mufc ,positive,0.5
"Mourinho is the Donald Trump of football: Nothing is ever his fault, he’s completely innocent and everyone is out t… ",positive,0.5
"This guy has turned into a beast man, the confidence he has on the ball going forward, amazing #MUFC ",positive,0.6000000000000001
"Today's win means that Jose Mourinho now has the best win% of any 
@ManUtd 
 Manager.

Jose Mourinho 60.3% 
Sir Ale… ",positive,0.9
"So,after what just happened at OT v Newcastle,can anyone explain to me WTF has been going on the last few months? Serious question #MUFC",negative,-0.2583333333333333
Great comeback @ManUtd but the center of defense is woeful and things won’t improve until we get some decant CB’s #mufc,positive,0.35000000000000003
HOW DID WE WIN THAT #MUFC,positive,0.8
"Typical #MUNNEW match. Shades of December 2012.
#MUFC #GGMU",neutral,-0.16666666666666666
"I hate every fan who says ""not getting carried away...', scum of the earth. #MUFC",negative,-0.55
"@UnitedsRelated Didn’t you slag off team selection before kick off ??
Admittedly it wasn’t a perfect performance bu… ",positive,1.0
#mufc we are all together 🔴🔴🔴 ,neutral,0.0
"Mata brought in some life to the team 
Pogba was unbelievable today
Martial too
Young should retire 😬😬
#MUFC",neutral,-0.049999999999999996
"‘It’s a manhunt’: Mourinho slams critics after United escape  via @CapitalFMKenya 
#MUNNEW #MUFC #CapitalFMSport",neutral,0.0
"👀Rio Ferdinand brands Jose Mourinho manhunt claim as ""laughable"" in spicy post match TV chat...

#MUNEW

#MUFC

",negative,-0.5
70mins of lifeless shit again hard to watch #mufc,negative,-0.24583333333333335
This is why you are a manager in twitter and jose is a manager of #mufc. ,neutral,0.0
@ThaboMakhwiting The latest is that WE WON!!! #MUFC,positive,0.9765625
VIDEO - Manchester United 3-2 Newcastle - Post Match Discussion &amp; Reaction - Premier League … ,neutral,0.0
"Mourinho must fully unleash Martial

Let the lad play his way. He needs the confidence. He's a star

We must avoid… ",neutral,0.0
I would really like those players going in action ‘International break ‘ opt out and focus on club obligations. #MUFC,neutral,0.10000000000000002
"Jose, if for the next game you can somehow take the leash of and harness that chaos of the second half (against New… ",neutral,-0.14166666666666666
Are Manchester United fans getting carried away with today's win? #MUFC #MUNNEW,positive,0.8
"Mmmmm Manchester United blew my mind today... wow, what a come back 😃! #MUNNEW #MUFC @ManUtd #PRAISEFUL2018",neutral,0.05
Got to love the passion 😍 #MUFC ,positive,0.5
Anthony Martial's goal was seems like penetrating thread into a sewing needle. Brilliant! #EPL #MUFC #MUNNEW ,positive,0.5
VIDEO - Manchester United 3-2 Newcastle - Post Match Discussion &amp; Reaction - Premier League … ,neutral,0.0
United we stand. Stand behind the gaffer like SAF told us. Excellent fight back. Let's improve at the back #GGMU #MUFC,neutral,0.15
According to social media #ManchesterUnited won. Had no idea cause I was obviously still on my little #MUFC strike.… ,neutral,-0.051388888888888894
"In all honesty and for the sake of Mourinho's sack, I wished for Newcastle to beat us at home (Old Trafford) and fo… ",neutral,0.1
"Hope this is a fresh start for Alexis, you don’t turn bad over night. The guy got the ability to win a game on his… ",neutral,4.163336342344337e-17
"#PLTonight #mufc the media hound Jose all the time not just after games, pre season it’s non stop. Jose does not sp… ",neutral,0.0
Up the fcking Reds!! #MUFC,neutral,0.0
After'all not only #mufc who's in crisis. ,neutral,0.0
"Need to see more of the passionate Jose, the impact it makes in the fans is unreal. Love seeing him run up and down… ",positive,0.31666666666666665
Mata scored a beautiful free kick. Fellaini again was solid &amp; effective. Young provided the 90th minute assist. Nee… ,positive,0.39
"Why couldnt we play like that in the second half every game? The crowd were reacting, Jose was pumping fists, Carri… ",neutral,-0.18888888888888888
"#manutd #mufc #bringbackbigron lots of Man Utd fans asking me for me opinion. I say fair dues guys, you have to tak… ",positive,0.7
This is a team i am been seen since i was 10 years old and today i am so proud of my team @ManUtd though we only wo… ,positive,0.3
You can’t imagine how many haters Manchester United have got in Italy 🤦‍♀️ 😆 🇮🇹 #munnew #mufc,positive,0.5
"Mourinho: “There was panic, the players feel the ‘man-hunt’ (of me). We talked about human feelings at H/T. Im prou… ",neutral,0.0
#MUFC no body promises to win!!! Professional people promise to give their all..... surely the boys gave their all.… ,positive,0.5333333333333333
The irony though! 😂 #mufc ,neutral,0.0
Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… ,positive,1.0
Love the feeling of wanting to stand there applauding every single player off the pitch until the last one has disa… ,neutral,0.14285714285714288
"Win or Lose, always United #mufc",positive,0.8
#plfanzone #MUFC back to the old days 👹,neutral,0.05
We are the famous Manchester United 🔴 Comeback is our hobby 🔥 The special one Jose ❤️ De Gea 😍 The complete game 👊… ,neutral,0.1392857142857143
"United fans when they go 8th in the league by scraping a last minute
second-half come-back against a team that has… ",neutral,0.0
When your getting sacked in the morning but you get the final dig in at your manager #MUFC #MUNNEW ,neutral,0.0
@DeebakMohan Who told you there are his outcasts are you present in the #MUFC changing room stop spreading nonsense,neutral,0.0
"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️...

#MUFC… ",positive,0.3
"Amazing. 

————————

#SaturdayMorning #RedRiverShowdown #Caturday #MUFC #igot7selcaday #GeneralConference #ALDS… ",positive,0.6000000000000001
"@rioferdy5 why so negative? The team turned it around today so try and be a bit more positive.
#believe #mufc",neutral,0.14242424242424243
Amazing what happens when you take the shackles off and play attacking football...... #MUFC,positive,0.6000000000000001
"Me watching @paulpogba play in defence.

#MUNNEW #MUFC ",neutral,0.0
What a turnaround. #mufc ,neutral,0.0
#Newcastle can we play you every week #mufc,neutral,0.0
"RiP to those ""Sanchez hasn't scored in bla bla bla minutes"" 😂😂😂😂
#mufc #sanchez",neutral,0.0
Has he gone yet  #MUFC   👀,neutral,0.0
Will Mr Grumpy still have a job tomorrow? #mufc #3Points ,neutral,0.0
That’s more like it! Old Trafford was buzzing. Thanks for sticking with us! 👏🏽 #MUFC ,positive,0.325
Are Newcastle going to cancel their DVD now? #MUFCvNUFC #MUFC #GloryGloryManUtd,neutral,0.0
All jose needs to do is to make peace with the players. Get martial and pogba on his side and things will get bette… ,neutral,0.0
My belief is that the win only delays the inevitable and we have so many problems but right now none of that matter… ,positive,0.31714285714285717
The only thing I can say after today's result is I wish it didn't take going 2-0 down to get such a reaction from t… ,neutral,-0.051851851851851864
Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… ,positive,1.0
"@StanCollymore Calm down Stanley...
We are staying up we are staying up ❤️⚽️ #mufc",neutral,0.07222222222222223
You could easily tell how big &amp; popular @ManUtd Manchester United is in India with 17 out of 19 trends are currentl… ,positive,0.3444444444444444
Retweet and God will bless you ! #MUNNEW #mufc @ManUtd ,neutral,0.0
".. he STILL stays for me , only manager out there with the winning mentality to complete with the pretend club , it… ",neutral,0.19999999999999998
This is not the time @ManUtd will feel pressured by teams fighting hard to make history for themselves. It normal t… ,neutral,-0.07083333333333335
"""You can win, you can lose, but that dignity must always be there."" 

Great guote from the boss 👌
#manunited
#MUFC",positive,0.8
#Jose #Mourinho #MUFC #MUNNEW #Pogba #Alexis trending in India!!,neutral,0.0
Classic old Jose!! 😀😀 #Mourinho #MUFC #MUNNEW ,neutral,0.16145833333333331
"Lopetegui is definitely getting the sack just a matter of when. 
If they get Zidane back, #MUFC stick with Jose.",neutral,0.0
Yes lad 🔴🔴🔴🔴🔴🔴 #mufc #MUNNEW #MUFC #JoseIn,neutral,0.0
Do you have any #Photoshop #work done? I am here to help you. You can check and Buy my #service to click here...… ,neutral,0.0
Absolute scenes at Old Trafford tonight.... what a comeback.... yes it was against Newcastle but finally some pride… ,neutral,0.10000000000000002
If we play attacking football we are a completely different team. #mufc,neutral,0.0
Pre match - half time - 90th minute winner. Football. Bloody Hell #mufc 🔴⚪️⚫️ @ Old Trafford ,negative,-0.2888888888888889
UNITED TILL I DIE 😈 #mufc,neutral,0.0
"Shout out to the 5,000 Man U ""supporters"" who left with 8 minutes to go!
#mufc #nufc",neutral,0.0
"Absolutely buzzing right now! That passion in the second half is what is needed! The Club fought today? The Fans, T… ",neutral,0.08720238095238096
"All the pundits are correct. This manhunt that Mourhino is talking about, comes with the territory he's the manager… ",neutral,0.0
This result was like when @CH14_ scored and some V Newcastle on Boxing Day 2013. #mufc #MUNNEW,neutral,0.0
"Mourinho's a good manager and an even better man.

Props to these guys for staying loyal.

 @LukeShaw23 @D_DeGea… ",positive,0.5111111111111111
"A lot of hysteria about a comeback win against a team lying 2nd bottom in the league.
Jose has used his final get out of jail card. 
#mufc",neutral,0.17500000000000002
Just look at the fans......... Then you know what this win means to them all. #MUFC ,positive,0.8
"@juanmata8 @Alexis_Sanchez should be playing every week
#MUFC #MUWomen #MUFC_FAMILY #ManUtd #ManchesterUnited… ",neutral,0.0
"Winning Feeling 💪💪💪
#mufc 
#MUNNEW ",positive,0.5
#MUNNEW #MUFC #sanchez  Never write off a red devils. They know how to fight back.,neutral,0.0
"What a noise 😲Love it 
Full volume  🔊🔊🔊
#MUFC 
#MUNNEW ",positive,0.35
#mufc Something good to come. Let's go Jose! ,positive,0.875
"Loved Sanchez, poor since joining #mufc pushing Martial out of the way to score the winner. Hope his form lifts off… ",neutral,0.09999999999999998
The best part is Twitter is always full of Jose Out opinions but you wouldn't feel even a bit of it looking at the… ,positive,0.675
When our best CM is a better CB than all our CB's put together 😂 #MUFC,positive,0.75
"Scholes: “He made some good substitutions that really affected the game. He was so passionate, it was good to see.… ",positive,0.22999999999999998
#mufc need a proper DoF before any managerial decision is made,neutral,0.0
I bet #MourinhoOut will take over RM or BM when he is gone! @ManUtd #mufc,neutral,0.0
#plfanzone I don’t agree with you Don. Remember the match against @ManCity at the Etihad last season. #MUFC,neutral,0.0
You cannot get enough from the fans cheering after the goal ♥️♥️♥️#mufc @ManUtdLebanon ,neutral,0.0
We were massively helped by Newcastle shitting themselves after Mata's freekick. #mufc,neutral,0.0
Humans are weird some wanted him gone at half time then wanted him to stay at FT...I think if we had played ok thro… ,neutral,-0.055555555555555546
"If you loved that second half where our players were allowed to do what they do best, you will love Zidane.

He sim… ",positive,0.4066666666666666
Can anyone explain what the whole Jose and the little finger thing is ??? #mufc,neutral,0.0062500000000000056
@itano_mufc Lukaku needs to be benched until he gets back in form #mufc @ManUtd,neutral,0.0
"Absolutely nailed the timing. Kudos broadcast team😂
#mufc ",neutral,0.2
I'm still reliving this moment godamit ✊✊✊#MYNNEW #MUFC ,neutral,0.0
Keep the red flag flying high... #MUFC #Jose,neutral,0.08
Perfect second 45 minutes! Typical United! This is the kind of performance our fans deserve to be seeing! Keep it g… ,positive,0.3854166666666667
Mourinho reveals what was said at half-time in dramatic Man Utd fightback vs Newcastle #mufc #ManUtd ,negative,-0.4333333333333333
Jose Mourinho claims two Man Utd players are struggling to cope with the pressure #mufc #ManUtd ,neutral,0.0
"@ManUtd @Alexis_Sanchez How dare people question the commitment of the players??!! 
#mufc #munew ",neutral,0.0
Unitedddddddddddd!! Jose is the man! Onto the next now! #MUFC ⚽️🔴,neutral,0.0
"pogba proved right fantastic team when we attack

#MUFC #MUNNEW",positive,0.34285714285714286
"I come home with butter chicken and naan, check the full time score...How the fuck did we win this thing? #mufc",neutral,0.037500000000000006
"We have a long way to go. But it’s a start. And it’s a good start. 
#MUFC #GGMU",positive,0.32499999999999996
"It wasn't perfect but it was United, and this is what it feels like! Second half consisted of ATTACKING play we’ve… ",positive,0.2777777777777778
@rioferdy5 Great analysis. Hit the nail on the head..we need a pattern of play. We don't have an identity. #MUFC,positive,0.8
Jose Mourinho: “I am 55 years old and this is the first time in full I see a manhunt. I am 55. I am mature. I can c… ,neutral,0.19999999999999998
"#mufc won, am particularly happy for Sanchez. But I still think Jose cannot achieve what Klopp, Pep, Emery and Poch are acheiving.",positive,0.8
3-2 and the cunt looks like this! And the cunt next to him. And that woman cunt below him. And that odd cunt next t… ,neutral,-0.05555555555555555
"Just like the good old days! I bet Fergie would have been proud of the performance in the 2nd half.
United till I d… ",positive,0.29166666666666663
What exactly did he (mourinho) do in the dressing room to change the countenance of these boyz. Pls I need an answe… ,positive,0.25
Final score MAN 3 - NEW 2 #MUFC,neutral,0.06818181818181818
Congratulations #MUFC. Manchester United medical team better find a legit way to make Rojo and Darmain available  f… ,positive,0.3
"The more close you reach to #win, the more #efforts you need to make. 

#ThinkBIGSundayWithMarsha #MUNNEW #MUFC #Success",positive,0.525
"Stretford End bouncing, Mourinho’s red army🇾🇪 #mufc #mourinho ",neutral,0.0
"#mufc You broke my heart  and made me cry a couple of matches ago, and you did it again 1st half, but you made it a… ",neutral,-0.16666666666666666
Regardless in result #mufc needs change!! players are in complete disarray 'not a team' Regardless of past achievem… ,neutral,-0.075
"Young, Smalling &amp; McTominay is your defence in 2018. What the fucking fuck of a fuck.
#MUFC",negative,-0.23333333333333336
I’m really happy Rafa Benitez doesn’t get to enjoy that one. 🤭 #mufc,positive,0.6000000000000001
"👀
Lukaku: ""The manager didn't say too much after the game and shook everybody's hand."" #MUFC

Someone is going Down",neutral,-0.11851851851851854
Jose - Brexit is my fault #MUFC,neutral,0.0
"Fantastic in the end, great second half from United there, the intensity, the movement.  But where was it in the fi… ",positive,0.25833333333333336
"Bayern Munich and Real Madrid lost but its not Jose Mourinho's team, so no noise. 

Manchester United did a comebac… ",neutral,0.2
"Finally some passion, some desire some want to win !!! The fans deserve it!! We stand by the club but it’s time to… ",positive,0.5
Absolutely SUPERB turnaround win. Wish there was no international break. Probably Mourinho gave them a hairdryer ? #mufc,positive,0.6
Everything mourinho did today shows he really wants to stay at this club but sometimes his selections are just awfu… ,neutral,0.2
