id,user,created_at,text
1048660189375807490,Krïs Hállàm,Sat Oct 06 19:44:06 +0000 2018,"Yes, obviously the board is a shit show but its like blaming the fucking iceberg for there not being enough life jackets. #MUFC"
1048660177963175938,Kevin Garside,Sat Oct 06 19:44:04 +0000 2018,"@philmcnulty Mate I'm with @StanCollymore on this one, he's a disaster for #mufc and this changes nowt."
1048660169398341632,Majid Freeman,Sat Oct 06 19:44:02 +0000 2018,That 3-2 comeback was much much needed today. Perfect timing. Get in lads 🔴🔴🔴 #MUFC https://t.co/BgzS1avtBa
1048660138998095874,🥃🔴,Sat Oct 06 19:43:54 +0000 2018,Pure fight from the players today. Thats all i wanted #MUNNEW #mufc
1048660127233048576,Mujtaba Usmani🙈,Sat Oct 06 19:43:52 +0000 2018,"Who will be sacked first?
#MUFC #MUNNEW #RMLiga #Mourinho #RealMadridAlaves #RealMadrid"
1048660112540422156,Gemini MUFC,Sat Oct 06 19:43:48 +0000 2018,A genuine reason to slate woodward should be his managerial appointments #mufc #plfanzone
1048660103644307457,#InJoseWeTrust,Sat Oct 06 19:43:46 +0000 2018,Mourinhos post match makes me think he knows something we don't. Id be devestated if he lost his job now. #MUFC
1048660073231339522,Sean Kelly,Sat Oct 06 19:43:39 +0000 2018,"We can talk about the impact that Pogba had in that game and no doubt this was a brilliant performance, but Mata ma… https://t.co/SUMe1Luy25"
1048660070211493889,Big Kev,Sat Oct 06 19:43:38 +0000 2018,The potential is there. How to unlock it ? #MUFC
1048660064247197697,Bu Faisal 💭,Sat Oct 06 19:43:37 +0000 2018,dreaming now... because Jose is going nowhere. #mufc https://t.co/6Iu6NatDhi
1048660060451364864,UKsportCrowds,Sat Oct 06 19:43:36 +0000 2018,"74,519
Man United v Newcastle 
Old Trafford #mufc #nufc 
6/10/18"
1048660050066268161,Avtar 7,Sat Oct 06 19:43:33 +0000 2018,Thank you @juanmata8 for showing some passion for the club. Hopefully the rest of the squad can learn from you #MUFC🔴
1048660040607981568,🇾🇪Victory and Vodka🇾🇪,Sat Oct 06 19:43:31 +0000 2018,State of this  “journalist” 🤡 #MUFC https://t.co/21TaR3o4kk
1048660027362488321,Milo Royce,Sat Oct 06 19:43:28 +0000 2018,Can us #MUFC fans get behind Jose? We have critisized this man for too long. He proved himself today. City fans ido… https://t.co/S19jivehXi
1048660001265520640,Daniel.,Sat Oct 06 19:43:22 +0000 2018,This Jose will still be sacked when we lose back to back against Chelsea and juve. But at least we can watch MOTD tonight #mufc
1048659964695330816,zohaib,Sat Oct 06 19:43:13 +0000 2018,"@btsportfootball He looked more dejected being a LFC supporter ,by Mufc win ,it was more of a reaction then footbal… https://t.co/cx5mHKIeQ9"
1048659951265038336,Vignesh Shenoy,Sat Oct 06 19:43:10 +0000 2018,Now that's vintage Manchester United stuff #MUFC
1048659935272345606,Abdullah Sohaib,Sat Oct 06 19:43:06 +0000 2018,"-Rotate the wings among Sanchez, Martial and Rashford.
-McTominay out for Lingard (when fit) or Fred
-Dalot at RB.… https://t.co/8CLeQmFayh"
1048659911075418112,Krïs Hállàm,Sat Oct 06 19:43:00 +0000 2018,"The fucking Mourinho apologists are like a fucking cult. There was no sudden stroke of genius today, some players w… https://t.co/7BDGMKagfZ"
1048659877361594373,Abed MA,Sat Oct 06 19:42:52 +0000 2018,"Who won today are the players in #MUFC and not the shitty coach who was shouting after the second goal ""fuck off"".… https://t.co/gAXICLN8oL"
1048659876384317445,Full Time DEVILS,Sat Oct 06 19:42:52 +0000 2018,"Fancams in the bag....

Talk to me, Reds? That changed anyone's mind on the gaffer? #MatchdayMac #MUFC #MUNNEW https://t.co/Sa7YsSas6N"
1048659850094370816,Ladi Dairo,Sat Oct 06 19:42:46 +0000 2018,Spirited 2nd half. That was nerve wracking! #MUNNEW #MUFC https://t.co/cyHkkXg1Li
1048659823342931968,Ajmal Abdul Razak,Sat Oct 06 19:42:39 +0000 2018,@ManUtd @Alexis_Sanchez One of the best comebacks in this season. The players had played very well in the second ha… https://t.co/A18PzcXtYG
1048659799288635392,Kalisetty Srikanth,Sat Oct 06 19:42:33 +0000 2018,"Haters gonna hate, potatoes gonna potate. Aaaaattt #MUFC for Life. Wat-a-comeback!! 😂🤘🙏
#MUNNEW"
1048659798730797056,⚽G£N€RALISARED🔴⚽,Sat Oct 06 19:42:33 +0000 2018,Jose Mourinho now has the best win % of any manager in Manchester United's history (60.3%). Followed by Sir Alex Fe… https://t.co/lrfbKoXls4
1048659780699611136,Dave,Sat Oct 06 19:42:29 +0000 2018,@ManUtd @AnthonyMartial Fantastic technique on the lead up to the goal Anthony! Fabulous goal Anthony Martial ! Oh… https://t.co/aIceX8z8Pz
1048659775142199296,Luqmahn,Sat Oct 06 19:42:28 +0000 2018,@thesamjr Let's wait and see who get crushed.. #MUFC #ManUtd #MourinhoIn
1048659771711258625,Lisa 🎃,Sat Oct 06 19:42:27 +0000 2018,Well deserved 👏🏻👏🏻👏🏻 #MUFC https://t.co/U9jfVsip2o
1048659769324523520,Safwat Musthafa,Sat Oct 06 19:42:26 +0000 2018,No one is pretending Manchester United's problems are now solved. They're quite obviously not. But if you can't enj… https://t.co/Oc0WmIH9Np
1048659761808506881,Mark Smith,Sat Oct 06 19:42:25 +0000 2018,Great comeback but why not play so attacking from the beginning? Why wait till we are 2-0 down? Never a need for 2… https://t.co/a9KXGP1ena
1048659757115031554,NIKHIL POTE,Sat Oct 06 19:42:23 +0000 2018,"Yes we always believed in you jose, united players, haters they booed us everywhere, we want that second half forwa… https://t.co/DW4jcd3hqP"
1048659746180554752,Ammad United  🤘😈,Sat Oct 06 19:42:21 +0000 2018,Are you with Mourinho because of 20 mins and forget all the previous??? #MUFC
1048659715314667521,Dandy935,Sat Oct 06 19:42:13 +0000 2018,@BBCSport Narcissism at its best!!! #mufc
1048659711246172160,Ndirangu Maina Dave™,Sat Oct 06 19:42:12 +0000 2018,#MUFC. It's only in dictionary where word success comes before the word works. https://t.co/VtlKjUwXBR
1048659696356413440,Bella Ciao,Sat Oct 06 19:42:09 +0000 2018,Y'all @ManUtd that was fu#$&amp;ng orgasmic #MUFC
1048659685438631936,RedReveal,Sat Oct 06 19:42:06 +0000 2018,Paul Pogba named @ManUtd Man of the Match! #MUFC
1048659684599709696,KENYAN,Sat Oct 06 19:42:06 +0000 2018,#MUFC that is our best team
1048659656342757377,Victor Morgan Jnr,Sat Oct 06 19:41:59 +0000 2018,@LukeShaw23 @ManUtd #MUFC  it was all that we wanted  ...forever we remain united
1048659645714190336,V W ! R  SAF,Sat Oct 06 19:41:57 +0000 2018,"There is difference between supporting the club, seeing the future and facing reality, we are going to lose everything with #Mourinho. #MUFC"
1048659645492068352,MUFC4LIFE,Sat Oct 06 19:41:57 +0000 2018,"Mourinho talking nonsense with all this 'man hunt' talk. When you are managing Manchester United, then u should exp… https://t.co/PvwsaKUy1w"
1048659628219936769,Full 90 Football,Sat Oct 06 19:41:53 +0000 2018,"I can’t even work out who’s cheering for who in this Mourinho vs Woodward showdown any more. 

Is it possible that… https://t.co/p0D3xViJYL"
1048659615314071552,Jose Mourinho,Sat Oct 06 19:41:50 +0000 2018,Mourinho: “They gave me contract until July 2020. I have a contract to 2020. I didn’t point a pistol at them. They… https://t.co/ySLToRfCZD
1048659612302434305,Ayush Parakh,Sat Oct 06 19:41:49 +0000 2018,"@mufc_anna We could've easily won 5 2..if rashford would've scored 2 and the smalling chance..
Encouraging second h… https://t.co/14hmPmlhQu"
1048659578894934017,Reppin Utd 👹,Sat Oct 06 19:41:41 +0000 2018,"🗣 ""It was not the substitutions. It's the mentality, the desire, the commitment. I used to say, nobody is important… https://t.co/lS962l4jDw"
1048659575350710272,🇸🇳Le sénégalais🇸🇳,Sat Oct 06 19:41:40 +0000 2018,Nothing  #JoseOut  #mufc https://t.co/K5ygCsUjcy
1048659548607827968,P.J,Sat Oct 06 19:41:34 +0000 2018,"That #MUFC game was fun as hell
#ManUnited"
1048659533344788482,James Price,Sat Oct 06 19:41:30 +0000 2018,"The future doesn’t look bright for Eric Bailly, not sure what happened- he was so good for his first year #Mufc"
1048659469260021760,Jonathan Beer,Sat Oct 06 19:41:15 +0000 2018,What a comeback! Just managed to catch my breathe. Needed a kick up the arse after that terrible first half! Let’s… https://t.co/qodfd0ZH3w
1048659462511382528,Bradley Kyster,Sat Oct 06 19:41:13 +0000 2018,"#mufc onwards and upwards, the team were #UNITED and #OldTrafford was behind their team all the way till the very e… https://t.co/lajYNEQrss"
1048659448166793216,Fresh Boss,Sat Oct 06 19:41:10 +0000 2018,What a comeback👏👏👏 Let’s do it again next week against Chelsea #MUFC
1048659440277356544,Andy Phillips,Sat Oct 06 19:41:08 +0000 2018,That could be a defining match for Mourinho. Went from being on the brink to showing the team are still playing for… https://t.co/NPAET5Jdo8
1048659434292088837,Red Lester 🌟🌟🌟,Sat Oct 06 19:41:06 +0000 2018,#MUFC   ... nothing new for some of us! https://t.co/Pd16pyEOkq
1048659429196009473,Jose Mourinho,Sat Oct 06 19:41:05 +0000 2018,Mourinho on Manchester United fans singing his name: “I’m amazed by that response. I don’t want that. If I could te… https://t.co/jqhDnNg2qI
1048659412678791168,Mall-Dogg17,Sat Oct 06 19:41:01 +0000 2018,"How many #MUFC had tweeted #MourinhoOut or Mourinho has got to go at 2-0 down... 🤔👀🧐 Now he's back to been ""The Spe… https://t.co/oLvONR1giV"
1048659386942418944,Dan Greenwood,Sat Oct 06 19:40:55 +0000 2018,"Jenas is right, always buzzing with a win like that but #MUFC were a shambles in first half. #nufc are also a team… https://t.co/gEAlGVv7Sw"
1048659356068302849,BLONDE AMBITIONZ,Sat Oct 06 19:40:48 +0000 2018,"Authentic Gucci Green/Red/Green Interlocking G Buckle Belt (Size 40)
https://t.co/mD4W3kRwkM
#WatchOnDAZN… https://t.co/wnUyGPEDgO"
1048659344559095808,Full Time DEVILS,Sat Oct 06 19:40:45 +0000 2018,"It's a shame we only ever see it when we're 2-0 down. Palace, City, today...

Let's try from 0-0 eh, lads? 😂

#MatchdayMac #MUFC #MUNNEW"
1048659337315381248,Mack&Mim #HeartGang,Sat Oct 06 19:40:43 +0000 2018,LIVE on #Periscope: #Heartgang Will Follow All B#SpreadLuv Plz Share &amp; Like #Banksy #NationalTacoDay #MUFC #ToL… https://t.co/780QF0DIE3
1048659325068201984,Paddy the Baddy,Sat Oct 06 19:40:40 +0000 2018,United win and a performance in the second half that showed a lot of heart !! Now just let McGregor smash Khabib an… https://t.co/RkPcanBfNc
1048659310505611264,VICTOR MAJAU,Sat Oct 06 19:40:37 +0000 2018,#MUFC we are the comeback kings
1048659298308542465,Haych,Sat Oct 06 19:40:34 +0000 2018,"Meanwhile, other heavyweights such as Real Madrid and Bayern München are struggling with no wins in 4 games. Madrid… https://t.co/Sf3k13V7Gx"
1048659294491762688,Pasi Virtala,Sat Oct 06 19:40:33 +0000 2018,I just love @NemanjaMatic and @Fellaini and @Alexis_Sanchez they really work for the team and for the club and for… https://t.co/tMW06JsSM4
1048659291073339397,Gemini MUFC,Sat Oct 06 19:40:32 +0000 2018,Cant understand #mufc fans who endlessly blame Ed W not buying a CB. Boateng has said he was never coming. LCFC nev… https://t.co/VsDVaELiVd
1048659277026611201,mark syron,Sat Oct 06 19:40:29 +0000 2018,Amazing the football United are capable of with the shackles off. Pity it took being 2-0 down to an abysmal newcast… https://t.co/cVWXJmpko0
1048659275856400385,Ahmet,Sat Oct 06 19:40:29 +0000 2018,@BBCSport And HE breeds the negativity and ALLOWS it to fester look at what happened at Chelsea throwing players un… https://t.co/9osi1Y5ZZc
1048659274673532929,Derek Snider,Sat Oct 06 19:40:28 +0000 2018,@jesse_fuchs NEVER!! #MUFC https://t.co/6wCYKMZSex
1048659265676689408,D.▲.N,Sat Oct 06 19:40:26 +0000 2018,MAN OF THE MATCH...BEST PLAYER AT #MUFC...YOU CAN'T REPLACE HIM PERIOD @paulpogba https://t.co/Goxib48LUl
1048659243560308736,zohaib,Sat Oct 06 19:40:21 +0000 2018,"@CFCKhayaam @btsportfootball @DesKellyBTS Well u reckon MU will lose to chelsea ,nope. It will be a draw or united… https://t.co/1FamVcsy27"
1048659195699109893,mark,Sat Oct 06 19:40:10 +0000 2018,"It's a simple game, get it wide and cross it in, generally works!! #mufc"
1048659173003735043,GeorgeCD,Sat Oct 06 19:40:04 +0000 2018,I also appreciate what people have been saying about Lukaku’s touch having now seen him live. It’s pretty abysmal i… https://t.co/TsaRYISqYW
1048659168012451840,Amy🦄🌈👩🏼,Sat Oct 06 19:40:03 +0000 2018,What a game 🤯🤯🤯#mufc https://t.co/A36jzA2Lsr
1048659081655812097,Aaryen Cyril D'Souza,Sat Oct 06 19:39:42 +0000 2018,"Manchester United...I Love You🔝🔴🔴🔴🔴🔴🔴
#MUFC"
1048659024458145792,Lucy,Sat Oct 06 19:39:29 +0000 2018,"THAT is how much that goal meant.
Fighting spirit was back in the second half.

#mufc #manchester #united… https://t.co/v89NMdcf5r"
1048659010763874307,WF HON.GEN OLAITAN.JR ™®©,Sat Oct 06 19:39:25 +0000 2018,"It wasn't perfect but it was United, and this is what it feels like! 

#MUFC #MUNNEW https://t.co/PIEmexPmko"
1048658996544950272,Faisal,Sat Oct 06 19:39:22 +0000 2018,"Newcastle wear the black and white stripes, isiliye Alexis ne piano samajh ke baja diya. #MUFC"
1048658966522290176,🎃TheAlpha🐺,Sat Oct 06 19:39:15 +0000 2018,@ManUtd Totally loved #MUNNEW. One of the best games this season &amp; a great comeback by @ManUtd . Also gotta credit… https://t.co/9EKL5VtViv
1048658960583155712,Sheppeck,Sat Oct 06 19:39:14 +0000 2018,"What a rollercoaster day, insanity🔴 #mufc https://t.co/IXJb4Z9qG0"
1048658958393593856,ManUtd720,Sat Oct 06 19:39:13 +0000 2018,"Mourinho on fans singing his name: ""I’m amazed by that. I don’t want that. If I could tell them please don’t do it,… https://t.co/bbKmc0qm3l"
1048658945253015552,Daniel Andrade,Sat Oct 06 19:39:10 +0000 2018,"It translates to; 
'Go f*** yourself you son of a b****.' 
Madness if that's towards Woodward 👀 #mufc https://t.co/pi5wYfRalX"
1048658938101678085,GrandPa,Sat Oct 06 19:39:08 +0000 2018,But honestly Lukaku is SHIIIT..#MUFC #MUNNEW #GGMU
1048658935249555456,Braye churchill,Sat Oct 06 19:39:07 +0000 2018,Tell me what were you thinking 💭 #MUFC
1048658930598068224,Amy🦄🌈👩🏼,Sat Oct 06 19:39:06 +0000 2018,It’s been too long 🙌🏼🙌🏼 #MUFC https://t.co/2QuiiG8q6V
1048658926378647553,WenaOndaNoMa,Sat Oct 06 19:39:05 +0000 2018,"Not a #Mourinho fan but you have the give the man credits for his winning subs. Glad my man #AlexisSanchez scored,… https://t.co/zwRavGb0GP"
1048658914433282048,Man United in Pidgin,Sat Oct 06 19:39:02 +0000 2018,"Lukaku: ""E sweet me say we pressure dem. Last last we knack dem as we ball dem fire for second half. I gree say we… https://t.co/DwU55hksHa"
1048658907281989634,Faseeh Mangi,Sat Oct 06 19:39:01 +0000 2018,United with Mourinho!! Super match and great comeback prediction @FatimaIsrar #mufc https://t.co/8cudfAlrRg
1048658877192044544,Sydney,Sat Oct 06 19:38:54 +0000 2018,I have 10+ reasons why Jose should stay and why some members of the board should be sacked. #MUFC
1048658854987403264,Maithem Al Anbari,Sat Oct 06 19:38:48 +0000 2018,"Playing Mata in free role, Sanchez on the right and Maryial on the left or even any decent right winger can cause p… https://t.co/wAD5rKKw6J"
1048658853070589953,Alan T Leo,Sat Oct 06 19:38:48 +0000 2018,These are the worst players in the history of #MUFC to wear the shirt in the #MUFCNEW match @carras16 @juanmata8… https://t.co/rYGxVj5W4f
1048658845747335168,Craig Berry MUFC20,Sat Oct 06 19:38:46 +0000 2018,Oops #MUFC https://t.co/xkB42RHjXy
1048658832111616007,Darren Kinsella,Sat Oct 06 19:38:43 +0000 2018,Ashley Young and Scott Mc Tomminay should never play for United again two of the worse performances I’ve seen. Woul… https://t.co/IEZmilw7u4
1048658827795521536,Sachin Xalxo,Sat Oct 06 19:38:42 +0000 2018,"And there is the Pulitzer winning piece of journalism we all crave for

#MUFC #MUNNEW https://t.co/M7eU4DDb5d"
1048658827497885697,Your Future Husband,Sat Oct 06 19:38:42 +0000 2018,José Mourinho says he is a hunted man but he can handle it. Says there’s too much wickedness in the game he loves t… https://t.co/nd1wlTEAsp
1048658801505828869,ϾϿ☞  Hammirawo® ☜ϾϿ,Sat Oct 06 19:38:36 +0000 2018,Breaking news: We #MUFC fans still want #MourinhoOut
1048658786238574592,Sultàn,Sat Oct 06 19:38:32 +0000 2018,"The board understand the financial consequences of sacking mourinho ,he will inevitably cost us approximately 26£m… https://t.co/BCbIP2ylsO"
1048658785668141056,RTM,Sat Oct 06 19:38:32 +0000 2018,"Tell really which gang is you reppin? 
#martialfc #mufc https://t.co/IbF0Y3J7Wo"
1048658766739267584,Full Time DEVILS,Sat Oct 06 19:38:27 +0000 2018,"Having said that, the team reacted and reacted well. The question is can Mourinho and the boys keep that final 20 m… https://t.co/6zKKqE74Ot"
1048658743800614913,ManUnitedZone,Sat Oct 06 19:38:22 +0000 2018,The Match Winner 🔥 @Alexis_Sanchez #mufc https://t.co/2eNJ2C2FFQ
1048658733700734976,Manchester United,Sat Oct 06 19:38:19 +0000 2018,Lukaku: “Jose Mourinho seemed quite positive after the game but didn’t say too much. You don’t always need to point… https://t.co/etfHwF0rR9
1048658732056530944,jim shelley,Sat Oct 06 19:38:19 +0000 2018,"Mourinho: ""only the club is important""
then uses ""I"" and ""me"" + talking about being the victim of ""a man-hunt"" a lo… https://t.co/XlXnRnfpJK"
